time,current,latWgs84,lonWgs84
2025-12-17T10:09:30.918Z,89744149,45.80193,16.011999
2025-12-17T10:10:42.598Z,89744149,45.80193,16.011999
2025-12-17T10:11:27.408Z,89744149,45.80193,16.011999
2025-12-17T10:11:55.598Z,89744149,45.80193,16.011999
2025-12-17T10:12:55.518Z,89744149,45.80193,16.011999
2025-12-17T10:13:34.128Z,89744149,45.80193,16.011999
2025-12-17T10:14:39.124Z,89744149,45.80193,16.011999
2025-12-17T10:15:02.451Z,89744149,45.80193,16.011999
2025-12-17T10:15:52.479Z,89744149,45.80193,16.011999
2025-12-17T10:16:05.397Z,89784329,45.80193,16.011999
2025-12-17T10:17:44.551Z,89784329,45.80193,16.011999
2025-12-17T10:20:49.740Z,89784329,45.80193,16.011999
2025-12-17T10:21:55.891Z,89784329,45.80193,16.011999
2025-12-17T10:23:59.060Z,89784329,45.80193,16.011999
2025-12-17T10:25:13.601Z,89784329,45.80193,16.011999
2025-12-17T10:26:07.638Z,89784329,45.80193,16.011999
2025-12-17T10:26:41.179Z,89784329,45.80193,16.011999
2025-12-17T10:26:50.584Z,89784329,45.80193,16.011999
2025-12-17T10:29:14.931Z,89784329,45.80193,16.011999
2025-12-17T10:29:38.850Z,89784329,45.80193,16.011999
2025-12-17T10:31:03.998Z,89784329,45.80193,16.011999
2025-12-17T10:32:45.190Z,89784329,45.80193,16.011999
2025-12-17T10:33:59.141Z,89784329,45.80193,16.011999
2025-12-17T10:35:51.601Z,89784329,45.80193,16.011999
2025-12-17T10:38:43.851Z,89784329,45.80193,16.011999
